filename,url,doc_type,download,title
Reglamento_Interior_de_la_Secretaria_de_la_Funcion_Publica_T31032020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaria_de_la_Funcion_Publica_T31032020.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaria de la Funcion Publica T31032020
REDE8E~1.PDF,https://ojp.puebla.gob.mx/media/k2/attachments/REDE8E_1.pdf,reglamentos_dependencias,0,REDE8E~1
Reglamento_Interior_de_la_Secretaria_de_Movilidad_y_Transporte_4EV_31052024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaria_de_Movilidad_y_Transporte_4EV_31052024.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaria de Movilidad y TransporteEV
Reglamento_Interior_de_la_Secretaria_de_Planeacion_y_Finanzas_3EV_31052024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaria_de_Planeacion_y_Finanzas_3EV_31052024.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaria de Planeacion y FinanzasEV
Reglamento_Interior_de_la_Secretaria_de_Salud_3032020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaria_de_Salud_3032020.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaria de Salud
Reglamento_Interior_de_la_Secretaria_de_Seguridad_Publica_T4_13102023.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaria_de_Seguridad_Publica_T4_13102023.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaria de Seguridad Publica T4
Reglamento_Interior_de_la_Secretaria_de_Trabajo_17022020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaria_de_Trabajo_17022020.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaria de Trabajo
Reglamento_Interior_de_la_Secretaria_de_Turismo_17022020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaria_de_Turismo_17022020.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaria de Turismo
Reglamento_Interior_de_la_Secretaria_General_de_Gobierno_4junio2018.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Secretaria_General_de_Gobierno_4junio2018.pdf,reglamentos_dependencias,0,Reglamento Interior de la Secretaria General de Gobiernojunio2018
Reglamento Interior del Centro de Conciliación Laboral del Estado de Puebla_EV_2703202.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Centro_de_Conciliación_Laboral_del_Estado_de_Puebla_EV_2703202.pdf,reglamentos_dependencias,0,Reglamento Interior del Centro de Conciliación Laboral del Estado de Puebla EV
Reglamento_Interior_del_Centro_Estatal_de_Mediacion_del_Honorable_Tribunal_Superior_de_Justicia_del_Estado_de_PueblaT3_06062014.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Centro_Estatal_de_Mediacion_del_Honorable_Tribunal_Superior_de_Justicia_del_Estado_de_PueblaT3_06062014.pdf,reglamentos_dependencias,0,Reglamento Interior del Centro Estatal de Mediacion del Honorable Tribunal Superior de Justicia del Estado de PueblaT3
Reglamento_Interior_del_Honorable_Congreso_del_Estado_Libre_y_Soberano_de_Puebla_T4_28032022.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Honorable_Congreso_del_Estado_Libre_y_Soberano_de_Puebla_T4_28032022.pdf,reglamentos_dependencias,0,Reglamento Interior del Honorable Congreso del Estado Libre y Soberano de Puebla T4
Reglamento_Interior_del_Refugio_Temporal_de_Atencion_del_Sistema_Municipal_DIF_T2_03082022.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Refugio_Temporal_de_Atencion_del_Sistema_Municipal_DIF_T2_03082022.pdf,reglamentos_dependencias,0,Reglamento Interior del Refugio Temporal de Atencion del Sistema Municipal DIF T2
Reglamento_Interior_del_Tribunal_Electoral_del_Estado_de_Puebla_18diciembre2014.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Tribunal_Electoral_del_Estado_de_Puebla_18diciembre2014.pdf,reglamentos_dependencias,0,Reglamento Interior del Tribunal Electoral del Estado de Puebladiciembre2014
R_Interno_Unidad_Tecnica_de_la_Comision_de_Control_Vigilancia_y_Evaluacion_de_la_Auditoria_Superior_Edo_H_Congreso_3EV_02122022.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/R_Interno_Unidad_Tecnica_de_la_Comision_de_Control_Vigilancia_y_Evaluacion_de_la_Auditoria_Superior_Edo_H_Congreso_3EV_02122022.pdf,reglamentos_dependencias,0,R Interno Unidad Tecnica de la Comision de Control Vigilancia y Evaluacion de la Auditoria Superior Edo H CongresoEV
Rto_Int_del_Centro_de_Convivencia_Familiar_Supervisada_como_Organo_Auxiliar_del_Consejo_de_la_Judicatura_del_PJ_Edo_Puebla_T3_27062022.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Rto_Int_del_Centro_de_Convivencia_Familiar_Supervisada_como_Organo_Auxiliar_del_Consejo_de_la_Judicatura_del_PJ_Edo_Puebla_T3_27062022.pdf,reglamentos_dependencias,0,Rto Int del Centro de Convivencia Familiar Supervisada como Organo Auxiliar del Consejo de la Judicatura del PJ Edo Puebla T3
Reglamento_para_la_Transparencia_y_Acceso_a_la_Informacion_Publica_del_Honorable_Congreso_del_Estado_Libre_y_Soberano_de_Puebla_13sep2013.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_para_la_Transparencia_y_Acceso_a_la_Informacion_Publica_del_Honorable_Congreso_del_Estado_Libre_y_Soberano_de_Puebla_13sep2013.pdf,reglamentos_dependencias,0,Reglamento para la Transparencia y Acceso a la Informacion Publica del Honorable Congreso del Estado Libre y Soberano de Pueblasep2013
Reglamento Educacion Continua_T6_14032024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Educacion_Continua_T6_14032024.pdf,reglamentos_entidades,0,Reglamento Educacion Continua T6
"Reglamento de Ingreso, Permanencia y Egreso de los Estudiantes de la Universidad de la Salud_T6_14032024.pdf","https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_Ingreso,_Permanencia_y_Egreso_de_los_Estudiantes_de_la_Universidad_de_la_Salud_T6_14032024.pdf",reglamentos_entidades,0,"Reglamento de Ingreso, Permanencia y Egreso de los Estudiantes de la Universidad de la Salud T6"
REGLAMENTO_LEY_comision_interna_de_transparencia_y_acceso_a_la_informacion_publica_del_poder_jud19042013.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_LEY_comision_interna_de_transparencia_y_acceso_a_la_informacion_publica_del_poder_jud19042013.pdf,reglamentos_entidades,0,REGLAMENTO LEY comision interna de transparencia y acceso a la informacion publica del poder jud19042013
Reglamento de Titulación de la Universidad de la Salud_T6_14032024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_de_Titulación_de_la_Universidad_de_la_Salud_T6_14032024.pdf,reglamentos_entidades,0,Reglamento de Titulación de la Universidad de la Salud T6
Reglamento_del_Centro_de_Internamiento_Especializado_para_Adolescentes_del_Estado_de_Puebla_T2_29072022.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_del_Centro_de_Internamiento_Especializado_para_Adolescentes_del_Estado_de_Puebla_T2_29072022.pdf,reglamentos_entidades,0,Reglamento del Centro de Internamiento Especializado para Adolescentes del Estado de Puebla T2
Reglam_Serv_Prof_de_Carrera_Polic_Secretaria_Seguridad_Publica_6abril2017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglam_Serv_Prof_de_Carrera_Polic_Secretaria_Seguridad_Publica_6abril2017.pdf,reglamentos_entidades,0,Reglam Serv Prof de Carrera Polic Secretaria Seguridad Publicaabril2017
Reglamento Interior de la Auditoría Superior del Estado de Puebla_EV_27042023.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Auditoría_Superior_del_Estado_de_Puebla_EV_27042023.pdf,reglamentos_entidades,0,Reglamento Interior de la Auditoría Superior del Estado de Puebla EV
Reglamento_Interior_de_la_Auditoria_Superior_del_Estado_de_Puebla_EV_13122022.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Auditoria_Superior_del_Estado_de_Puebla_EV_13122022.pdf,reglamentos_entidades,0,Reglamento Interior de la Auditoria Superior del Estado de Puebla EV
Reglamento_Interior_de_la_Comision_Consultiva_Estatal_de_Seguridad_-Salud_en_el_Trabajo_del_Estado_de_Puebla_4_may_2018.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Comision_Consultiva_Estatal_de_Seguridad_-Salud_en_el_Trabajo_del_Estado_de_Puebla_4_may_2018.pdf,reglamentos_entidades,0,Reglamento Interior de la Comision Consultiva Estatal de Seguridad -Salud en el Trabajo del Estado de Puebla may
Reglamento_Interior_de_la_Comision_de_Busqueda_de_Personas_del_Estado_de_Puebla_17102019.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Comision_de_Busqueda_de_Personas_del_Estado_de_Puebla_17102019.pdf,reglamentos_entidades,0,Reglamento Interior de la Comision de Busqueda de Personas del Estado de Puebla
Reglamento Interior de la Comisión de Mejora Regulatoria del Estado de Puebla_T5_01022024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Comisión_de_Mejora_Regulatoria_del_Estado_de_Puebla_T5_01022024.pdf,reglamentos_entidades,0,Reglamento Interior de la Comisión de Mejora Regulatoria del Estado de Puebla T5
Reglamento_Interior_de_la_Comision_Ejecutiva_Estatal_de_Atencion_a_Victimas_T_2_18092020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Comision_Ejecutiva_Estatal_de_Atencion_a_Victimas_T_2_18092020.pdf,reglamentos_entidades,0,Reglamento Interior de la Comision Ejecutiva Estatal de Atencion a Victimas T
reglamento_ent_interior_de_la_comision_estatal_de_agua_y_saneamiento_de_puebla_11042017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/reglamento_ent_interior_de_la_comision_estatal_de_agua_y_saneamiento_de_puebla_11042017.pdf,reglamentos_entidades,0,reglamento ent interior de la comision estatal de agua y saneamiento de puebla
Reglamento_Interior_de_la_Junta_de_Asistencia_Privada_del_Estado_de_Puebla_20072021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Junta_de_Asistencia_Privada_del_Estado_de_Puebla_20072021.pdf,reglamentos_entidades,0,Reglamento Interior de la Junta de Asistencia Privada del Estado de Puebla
Reglamento_Interior_de_la_Universidad_de_la_Salud_T6_24112020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Universidad_de_la_Salud_T6_24112020.pdf,reglamentos_entidades,0,Reglamento Interior de la Universidad de la Salud T6
REGLAMENTO_ENT_interior_de_la_universidad_intercultural_del_estado_de_puebla_08062007.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_ENT_interior_de_la_universidad_intercultural_del_estado_de_puebla_08062007.pdf,reglamentos_entidades,0,REGLAMENTO ENT interior de la universidad intercultural del estado de puebla
REGLAMENTO_ENT_universidad_interserrana_del_edo_pue_ahuacatlan_30112015.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_ENT_universidad_interserrana_del_edo_pue_ahuacatlan_30112015.pdf,reglamentos_entidades,0,REGLAMENTO ENT universidad interserrana del edo pue ahuacatlan
Reglamento Interior de la Universidad Interserrana del Estado de Puebla-Chilchotla_T2_22062016.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Universidad_Interserrana_del_Estado_de_Puebla-Chilchotla_T2_22062016.pdf,reglamentos_entidades,0,Reglamento Interior de la Universidad Interserrana del Estado de Puebla-Chilchotla T2
REGLAMENTO_ENT_interior_de_la_universidad_politecnica_de_amozoc_13042011.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_ENT_interior_de_la_universidad_politecnica_de_amozoc_13042011.pdf,reglamentos_entidades,0,REGLAMENTO ENT interior de la universidad politecnica de amozoc
Reglamento_Interior_de_la_Universidad_Politecnica_Metropolitana_de_Puebla_T6_31102012.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Universidad_Politecnica_Metropolitana_de_Puebla_T6_31102012.pdf,reglamentos_entidades,0,Reglamento Interior de la Universidad Politecnica Metropolitana de Puebla T6
Reglamento_Interior_de_la_Universidad_Tecnologica_Bilingue_Internacional_y_Sustentable_de_Puebla_24112017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Universidad_Tecnologica_Bilingue_Internacional_y_Sustentable_de_Puebla_24112017.pdf,reglamentos_entidades,0,Reglamento Interior de la Universidad Tecnologica Bilingue Internacional y Sustentable de Puebla
REGLAMENTO_ENT_interior_de_la_universidad_tecnologica_de_huejotzingo.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_ENT_interior_de_la_universidad_tecnologica_de_huejotzingo.pdf,reglamentos_entidades,0,REGLAMENTO ENT interior de la universidad tecnologica de huejotzingo
REGLAMENTO_ENT_interior_de_la_universidad_tecnologica_de_izucar_de_matamoros_12032015.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_ENT_interior_de_la_universidad_tecnologica_de_izucar_de_matamoros_12032015.pdf,reglamentos_entidades,0,REGLAMENTO ENT interior de la universidad tecnologica de izucar de matamoros
Reglamento_Interior_de_la_Universidad_Tecnologica_de_Oriental_26102016.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_la_Universidad_Tecnologica_de_Oriental_26102016.pdf,reglamentos_entidades,0,Reglamento Interior de la Universidad Tecnologica de Oriental
Reglamento_Interior_de_Trabajo_del_Instituto_Poblano_del_Deporte_T2_24112022.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_de_Trabajo_del_Instituto_Poblano_del_Deporte_T2_24112022.pdf,reglamentos_entidades,0,Reglamento Interior de Trabajo del Instituto Poblano del Deporte T2
Reglamento_Interior_del_Centro_de_Conciliacion_Laboral_del_Estado_de_Puebla_5nov2018.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Centro_de_Conciliacion_Laboral_del_Estado_de_Puebla_5nov2018.pdf,reglamentos_entidades,0,Reglamento Interior del Centro de Conciliacion Laboral del Estado de Pueblanov2018
REGLAMENTO_ENT_interior_del_centro_de_convenciones_puebla_23082004.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_ENT_interior_del_centro_de_convenciones_puebla_23082004.pdf,reglamentos_entidades,0,REGLAMENTO ENT interior del centro de convenciones puebla
"Reglamento Interior del Centro de Innovación, Emprendimiento y Negocios CIEN_2EV_01082024.pdf","https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Centro_de_Innovación,_Emprendimiento_y_Negocios_CIEN_2EV_01082024.pdf",reglamentos_entidades,0,"Reglamento Interior del Centro de Innovación, Emprendimiento y Negocios CIENEV"
reglamento_interior_del_centro_estatal_de_mediacion8082016.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/reglamento_interior_del_centro_estatal_de_mediacion8082016.pdf,reglamentos_entidades,0,reglamento interior del centro estatal de mediacion8082016
REGLAMENTO_ENT_interior_del_colegio_de_bachilleres_del_estado_de_puebla_24032010.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_ENT_interior_del_colegio_de_bachilleres_del_estado_de_puebla_24032010.pdf,reglamentos_entidades,0,REGLAMENTO ENT interior del colegio de bachilleres del estado de puebla
REGLAMENTO_ENT_interior_del_colegio_de_educacion_profesional_tecnica_del_estado_de_puebla_19072004.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_ENT_interior_del_colegio_de_educacion_profesional_tecnica_del_estado_de_puebla_19072004.pdf,reglamentos_entidades,0,REGLAMENTO ENT interior del colegio de educacion profesional tecnica del estado de puebla
Reglamento_Interior_del_Colegiode_Educacion_Profesional_Tecnica_del_Estado_de_Puebla_T2_16082021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Colegiode_Educacion_Profesional_Tecnica_del_Estado_de_Puebla_T2_16082021.pdf,reglamentos_entidades,0,Reglamento Interior del Colegiode Educacion Profesional Tecnica del Estado de Puebla T2
reglamento_ent_interior_del_colegio_de_estudios_cientificos_y_tecnologicos_del_estado_de_puebla3oct2016.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/reglamento_ent_interior_del_colegio_de_estudios_cientificos_y_tecnologicos_del_estado_de_puebla3oct2016.pdf,reglamentos_entidades,0,reglamento ent interior del colegio de estudios cientificos y tecnologicos del estado de puebla3oct2016
REGLAMENTO_ENT_interior_del_comite_administrador_poblano_para_la_construccion_de_esp_educ23oct2014.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_ENT_interior_del_comite_administrador_poblano_para_la_construccion_de_esp_educ23oct2014.pdf,reglamentos_entidades,0,REGLAMENTO ENT interior del comite administrador poblano para la construccion de esp educ23oct2014
REGLAMENTO_ENT_interior_del_comite_de_planeacion_para_el_desarrollo_del_estado_de_puebla22051992.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_ENT_interior_del_comite_de_planeacion_para_el_desarrollo_del_estado_de_puebla22051992.pdf,reglamentos_entidades,0,REGLAMENTO ENT interior del comite de planeacion para el desarrollo del estado de puebla22051992
Reglamento_Interior_del_Consejo_Ciudadano_de_Seguridad_y_Justicia_del_Estado_de_Puebla_20nov2018.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Consejo_Ciudadano_de_Seguridad_y_Justicia_del_Estado_de_Puebla_20nov2018.pdf,reglamentos_entidades,0,Reglamento Interior del Consejo Ciudadano de Seguridad y Justicia del Estado de Pueblanov2018
REGLAMENTO_ENT_interior_del_consejo_estatal_de_ciencia_y_tecnologia_20012017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_ENT_interior_del_consejo_estatal_de_ciencia_y_tecnologia_20012017.pdf,reglamentos_entidades,0,REGLAMENTO ENT interior del consejo estatal de ciencia y tecnologia
Reglamento_Interior_del_Consejo_Estatal_de_Coordinacion_del_Sistema_Nacional_de_Seguridad_Publica_30042020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Consejo_Estatal_de_Coordinacion_del_Sistema_Nacional_de_Seguridad_Publica_30042020.pdf,reglamentos_entidades,0,Reglamento Interior del Consejo Estatal de Coordinacion del Sistema Nacional de Seguridad Publica
Reglamento_Interior_del_Consejo_Estatal_de_Ordenamiento_Territorial_y_Desarrollo_Urbano_del_Estado_de_Puebla_T5_18022022.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Consejo_Estatal_de_Ordenamiento_Territorial_y_Desarrollo_Urbano_del_Estado_de_Puebla_T5_18022022.pdf,reglamentos_entidades,0,Reglamento Interior del Consejo Estatal de Ordenamiento Territorial y Desarrollo Urbano del Estado de Puebla T5
REGLAMENTO_ENT_interior_del_fideicomiso_del_paseo_de_san_francisco16122005.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_ENT_interior_del_fideicomiso_del_paseo_de_san_francisco16122005.pdf,reglamentos_entidades,0,REGLAMENTO ENT interior del fideicomiso del paseo de san francisco16122005
REGLAMENTO_ENT_interior_del_fideicomiso_publico_de_la_reserva_territorial_atlixcayotl_quetzalcoatl4102004.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_ENT_interior_del_fideicomiso_publico_de_la_reserva_territorial_atlixcayotl_quetzalcoatl4102004.pdf,reglamentos_entidades,0,REGLAMENTO ENT interior del fideicomiso publico de la reserva territorial atlixcayotl quetzalcoatl4102004
REGLAMENTO_ENT_interior_fideicomiso_banco_estatal_de_tierra_21062013.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_ENT_interior_fideicomiso_banco_estatal_de_tierra_21062013.pdf,reglamentos_entidades,0,REGLAMENTO ENT interior fideicomiso banco estatal de tierra
Reglamento Interior del Fideicomiso Público denominado Comisión Estatal de Vivienda de Puebla_T5_09072024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Fideicomiso_Público_denominado_Comisión_Estatal_de_Vivienda_de_Puebla_T5_09072024.pdf,reglamentos_entidades,0,Reglamento Interior del Fideicomiso Público denominado Comisión Estatal de Vivienda de Puebla T5
Reglamento_Interior_del_Fondo_para_el_Fortalecimiento_de_la_Microempresa_T19_31122021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Fondo_para_el_Fortalecimiento_de_la_Microempresa_T19_31122021.pdf,reglamentos_entidades,0,Reglamento Interior del Fondo para el Fortalecimiento de la Microempresa T19
Reglamento_Interior_del_Instituto_de_Bienestar_Animal_del_Estado_de_Puebla_EV_12102021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Instituto_de_Bienestar_Animal_del_Estado_de_Puebla_EV_12102021.pdf,reglamentos_entidades,0,Reglamento Interior del Instituto de Bienestar Animal del Estado de Puebla EV
Reglamento Interior del Instituto de Capacitación para el Trabajo del Estado de Puebla_EV_01082024.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Instituto_de_Capacitación_para_el_Trabajo_del_Estado_de_Puebla_EV_01082024.pdf,reglamentos_entidades,0,Reglamento Interior del Instituto de Capacitación para el Trabajo del Estado de Puebla EV
Reglamento_Interior_del_Instituto_de_Capacitacion_para_el_Trabajo_29septiembre2017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Instituto_de_Capacitacion_para_el_Trabajo_29septiembre2017.pdf,reglamentos_entidades,0,Reglamento Interior del Instituto de Capacitacion para el Trabajoseptiembre2017
REGLAMENTO_INT_INSTITUTO_EDUCACION_DIGITAL_EDO_PUEBLA_20122016.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_INT_INSTITUTO_EDUCACION_DIGITAL_EDO_PUEBLA_20122016.pdf,reglamentos_entidades,0,REGLAMENTO INT INSTITUTO EDUCACION DIGITAL EDO PUEBLA
Reglamento_Interior_del_Instituto_de_la_Discapacidad_del_Estado_de_Puebla_T5_30082021.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Instituto_de_la_Discapacidad_del_Estado_de_Puebla_T5_30082021.pdf,reglamentos_entidades,0,Reglamento Interior del Instituto de la Discapacidad del Estado de Puebla T5
Reglamento_Interior_del_Instituto_de_Profesionalizacion_del_Magisterio_Poblano_15012020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Instituto_de_Profesionalizacion_del_Magisterio_Poblano_15012020.pdf,reglamentos_entidades,0,Reglamento Interior del Instituto de Profesionalizacion del Magisterio Poblano
Reglamento Interior del ISSSTEP_T6_30032016.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_ISSSTEP_T6_30032016.pdf,reglamentos_entidades,0,Reglamento Interior del ISSSTEP T6
Reglamento_Interior_del_Instituto_de_Transparencia_Acceso_a_la_Informacion_Publica_y_Proteccion_de_Datos_Personales_T4_16112023.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Instituto_de_Transparencia_Acceso_a_la_Informacion_Publica_y_Proteccion_de_Datos_Personales_T4_16112023.pdf,reglamentos_entidades,0,Reglamento Interior del Instituto de Transparencia Acceso a la Informacion Publica y Proteccion de Datos Personales T4
REGLAMENTO_ENT_interior_del_instituto_estatal_de_educacion_para_adultos17122010.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_ENT_interior_del_instituto_estatal_de_educacion_para_adultos17122010.pdf,reglamentos_entidades,0,REGLAMENTO ENT interior del instituto estatal de educacion para adultos17122010
Reglamento_Interior_del_Instituto_Poblano_de_Asistencia_al_Migrante_13_marzo_2018.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Instituto_Poblano_de_Asistencia_al_Migrante_13_marzo_2018.pdf,reglamentos_entidades,0,Reglamento Interior del Instituto Poblano de Asistencia al Migrante marzo
Reglamento_Interior_del_Instituto_Poblano_de_la_Juventud_T6_04122020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Instituto_Poblano_de_la_Juventud_T6_04122020.pdf,reglamentos_entidades,0,Reglamento Interior del Instituto Poblano de la Juventud T6
Reglamento_Interior_del_Instituto_Poblano_de_los_Pueblos_Indigenas_T_3_31072020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Instituto_Poblano_de_los_Pueblos_Indigenas_T_3_31072020.pdf,reglamentos_entidades,0,Reglamento Interior del Instituto Poblano de los Pueblos Indigenas T
Reglamento Interior del Instituto Poblano del Deporte_T26_18122020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Instituto_Poblano_del_Deporte_T26_18122020.pdf,reglamentos_entidades,0,Reglamento Interior del Instituto Poblano del Deporte T26
reglamento_interior_del_instituto_registral_y_catastral_del_estado_de_puebla_09mar2016.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/reglamento_interior_del_instituto_registral_y_catastral_del_estado_de_puebla_09mar2016.pdf,reglamentos_entidades,0,reglamento interior del instituto registral y catastral del estado de pueblamar2016
REGLAMENTO_ENT_interior_del_instituto_tecnologico_superior_de_acatlan_de_osorio13102004.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_ENT_interior_del_instituto_tecnologico_superior_de_acatlan_de_osorio13102004.pdf,reglamentos_entidades,0,REGLAMENTO ENT interior del instituto tecnologico superior de acatlan de osorio13102004
Reglamento_Interior_del_Instituto_Tecnologico_Superior_de_Atlixco_22052017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Instituto_Tecnologico_Superior_de_Atlixco_22052017.pdf,reglamentos_entidades,0,Reglamento Interior del Instituto Tecnologico Superior de Atlixco
REGLAMENTO_ENT_interior_del_instituto_tecnologico_superior_de_ciudad_serdan24112010.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/REGLAMENTO_ENT_interior_del_instituto_tecnologico_superior_de_ciudad_serdan24112010.pdf,reglamentos_entidades,0,REGLAMENTO ENT interior del instituto tecnologico superior de ciudad serdan24112010
Reglamento_Interior_del_Instituto_Tecnologico_Superior_de_la_Sierra_Negra_de_Ajalpan_T5_04122020.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/Reglamento_Interior_del_Instituto_Tecnologico_Superior_de_la_Sierra_Negra_de_Ajalpan_T5_04122020.pdf,reglamentos_entidades,0,Reglamento Interior del Instituto Tecnologico Superior de la Sierra Negra de Ajalpan T5
reglamento_ent_interior_del_instituto_tecnologico_superior_de_la_sierra_norte_de_puebla29052017.pdf,https://ojp.puebla.gob.mx/media/k2/attachments/reglamento_ent_interior_del_instituto_tecnologico_superior_de_la_sierra_norte_de_puebla29052017.pdf,reglamentos_entidades,0,reglamento ent interior del instituto tecnologico superior de la sierra norte de puebla29052017
